"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190197359,"Driver/Rider","Male",51,1,"Powered 2 Wheeler","Slight",2,"2019-08-02","11:3000","BOR","Dual CWY",20,"Other","Fine","Road-Dry","August","Friday",11,"Daylight","50-59"
1190200987,"Driver/Rider","Male",28,1,"Powered 2 Wheeler","Serious",2,"2019-08-22","18:3000","BOR","Roundabout",20,"Other","Fine","Road-Dry","August","Thursday",18,"Daylight","20-29"
1190166872,"Driver/Rider","Male",42,1,"Powered 2 Wheeler","Slight",2,"2019-02-27","17:5000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Wednesday",17,"Daylight","40-49"
1190187925,"Driver/Rider","Unknown",40,1,"Pedal Cycle","Slight",2,"2019-06-18","09:2500","BOR","Single CWY",30,"T/STAG JUN","Other","Other","June","Tuesday",9,"Daylight","40-49"
1190163493,"Driver/Rider","Female",24,1,"Car","Slight",3,"2019-02-14","17:4000","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","February","Thursday",17,"Daylight","20-29"
1190166236,"Driver/Rider","Female",33,1,"Car","Slight",2,"2019-02-28","18:3000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","February","Thursday",18,"Daylight","30-39"
1190190621,"Driver/Rider","Male",45,1,"Pedal Cycle","Slight",2,"2019-06-30","17:5500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Sunday",17,"Daylight","40-49"
1190163917,"Driver/Rider","Female",43,1,"Pedal Cycle","Serious",2,"2019-02-17","01:1000","TLRN","Dual CWY",30,"Crossroads","Fine","Road-Dry","February","Sunday",1,"Dark","40-49"
1190221417,"Driver/Rider","Female",44,1,"Car","Slight",2,"2019-11-28","16:4800","BOR","Single CWY",20,"T/STAG JUN","Other","Road-Wet","November","Thursday",16,"Dark","40-49"
1190170487,"Driver/Rider","Female",44,1,"Car","Slight",2,"2019-03-10","14:2000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","March","Sunday",14,"Daylight","40-49"
1190179807,"Driver/Rider","Male",34,1,"Powered 2 Wheeler","Slight",2,"2019-05-09","12:4800","TLRN","Dual CWY",20,"T/STAG JUN","Raining","Road-Wet","May","Thursday",12,"Daylight","30-39"
1190223209,"Driver/Rider","Female",27,1,"Pedal Cycle","Serious",2,"2019-12-04","06:4500","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","December","Wednesday",6,"Dark","20-29"
1190158082,"Driver/Rider","Female",22,1,"Car","Slight",2,"2019-01-17","10:0000","TLRN","Dual CWY",30,"Other","Fine","Road-Wet","January","Thursday",10,"Daylight","20-29"
1190189311,"Pedestrian","Male",24,1,"Pedestrian","Serious",1,"2019-06-24","17:5200","TLRN","Dual CWY",20,"T/STAG JUN","Other","Road-Wet","June","Monday",17,"Daylight","20-29"
1190168238,"Pedestrian","Female",20,1,"Pedestrian","Slight",1,"2019-03-10","18:3200","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Wet","March","Sunday",18,"Dark","20-29"
48190917743,"Driver/Rider","Male",45,1,"Powered 2 Wheeler","Serious",2,"2019-10-18","14:0900","BOR","Dual CWY",20,"No JUN in 20M","Fine","Road-Dry","October","Friday",14,"Daylight","40-49"
1190225268,"Pedestrian","Female",50,1,"Pedestrian","Slight",1,"2019-12-12","10:4000","BOR","Single CWY",20,"Other","Raining","Road-Wet","December","Thursday",10,"Daylight","50-59"
1190210293,"Passenger","Male",44,1,"Car","Slight",1,"2019-10-07","19:0000","TLRN","Slip RD",30,"No JUN in 20M","Fine","Road-Wet","October","Monday",19,"Dark","40-49"
1190175282,"Driver/Rider","Male",42,1,"Powered 2 Wheeler","Serious",2,"2019-04-15","13:2200","BOR","Roundabout",40,"Roundabout","Fine","Road-Dry","April","Monday",13,"Daylight","40-49"
1190203765,"Driver/Rider","Female",22,1,"Powered 2 Wheeler","Slight",2,"2019-09-06","16:2000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","September","Friday",16,"Daylight","20-29"
1190195968,"Driver/Rider","Male",30,1,"Powered 2 Wheeler","Slight",2,"2019-07-25","22:2000","BOR","Single CWY",20,"Other","Fine","Road-Dry","July","Thursday",22,"Dark","30-39"
1190196867,"Driver/Rider","Female",30,1,"Car","Slight",1,"2019-07-29","17:1500","TLRN","One-way ST",20,"Crossroads","Raining","Road-Wet","July","Monday",17,"Daylight","30-39"
1190212914,"Driver/Rider","Female",45,1,"Car","Slight",2,"2019-10-19","19:4700","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Saturday",19,"Dark","40-49"
1190169010,"Pedestrian","Male",6,1,"Pedestrian","Serious",1,"2019-03-14","08:5400","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Thursday",8,"Daylight","0-9"
1190210008,"Passenger","Female",24,2,"Goods Vehicle","Slight",3,"2019-10-07","07:0000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","October","Monday",7,"Daylight","20-29"
1190194887,"Driver/Rider","Male",33,1,"Car","Slight",2,"2019-07-20","23:0900","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Saturday",23,"Dark","30-39"
1190159550,"Driver/Rider","Male",29,2,"Goods Vehicle","Serious",2,"2019-01-25","15:0500","HA","Dual CWY",70,"Other","Fine","Road-Dry","January","Friday",15,"Daylight","20-29"
1190163692,"Driver/Rider","Male",36,1,"Powered 2 Wheeler","Slight",2,"2019-02-15","15:2000","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","February","Friday",15,"Daylight","30-39"
1190202901,"Driver/Rider","Male",22,1,"Powered 2 Wheeler","Serious",2,"2019-09-02","18:0800","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Monday",18,"Daylight","20-29"
1190188055,"Driver/Rider","Male",29,1,"Pedal Cycle","Slight",2,"2019-06-18","18:5800","BOR","Single CWY",20,"Crossroads","Fine","Road-Wet","June","Tuesday",18,"Daylight","20-29"
1190197953,"Driver/Rider","Male",35,1,"Car","Slight",2,"2019-07-23","12:5000","BOR","Unknown",30,"Crossroads","Fine","Road-Dry","July","Tuesday",12,"Daylight","30-39"
1190191508,"Pedestrian","Male",10,1,"Pedestrian","Slight",2,"2019-07-04","15:5500","BOR","Dual CWY",20,"Crossroads","Fine","Road-Dry","July","Thursday",15,"Daylight","10-19"
1190156044,"Driver/Rider","Male",34,1,"Car","Slight",2,"2019-01-06","02:5000","TLRN","Dual CWY",30,"Other","Fine","Road-Dry","January","Sunday",2,"Dark","30-39"
1190207859,"Driver/Rider","Male",26,1,"Powered 2 Wheeler","Serious",2,"2019-09-26","15:4000","TLRN","Single CWY",30,"Other","Fine","Road-Dry","September","Thursday",15,"Daylight","20-29"
1190159914,"Driver/Rider","Male",22,1,"Powered 2 Wheeler","Slight",1,"2019-01-27","22:0000","BOR","Single CWY",30,"Other","Other","Road-Wet","January","Sunday",22,"Dark","20-29"
1190169468,"Driver/Rider","Male",19,1,"Car","Slight",2,"2019-03-15","18:2400","BOR","Unknown",30,"No JUN in 20M","Fine","Road-Dry","March","Friday",18,"Dark","10-19"
1190191742,"Driver/Rider","Male",17,1,"Powered 2 Wheeler","Serious",3,"2019-07-05","17:1200","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","July","Friday",17,"Daylight","10-19"
1190212688,"Pedestrian","Male",26,1,"Pedestrian","Slight",1,"2019-10-19","06:0600","BOR","Single CWY",30,"Other","Fine","Road-Wet","October","Saturday",6,"Dark","20-29"
1190218617,"Pedestrian","Female",43,1,"Pedestrian","Serious",1,"2019-11-15","15:0100","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","November","Friday",15,"Daylight","40-49"
1190238247,"Pedestrian","Male",26,2,"Pedestrian","Serious",1,"2019-10-19","04:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Saturday",4,"Dark","20-29"
1190181494,"Driver/Rider","Male",51,1,"Pedal Cycle","Serious",1,"2019-04-16","18:1200","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","April","Tuesday",18,"Daylight","50-59"
1190183963,"Pedestrian","Female",47,1,"Pedestrian","Serious",1,"2019-05-29","14:3200","BOR","Single CWY",20,"T/STAG JUN","Raining","Road-Wet","May","Wednesday",14,"Daylight","40-49"
1190171156,"Driver/Rider","Male",40,2,"Goods Vehicle","Slight",2,"2019-03-25","19:3000","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","March","Monday",19,"Dark","40-49"
1190159890,"Driver/Rider","Male",62,1,"Pedal Cycle","Slight",2,"2019-01-24","17:0000","BOR","Single CWY",20,"Crossroads","Fine","Road-Wet","January","Thursday",17,"Daylight","60-69"
1190206534,"Driver/Rider","Male",36,1,"Goods Vehicle","Slight",2,"2019-09-19","05:0500","BOR","Slip RD",30,"No JUN in 20M","Fine","Road-Dry","September","Thursday",5,"Daylight","30-39"
1190227366,"Driver/Rider","Male",19,1,"Car","Slight",2,"2019-12-27","05:0000","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","December","Friday",5,"Daylight","10-19"
1190214976,"Pedestrian","Female",77,1,"Pedestrian","Serious",1,"2019-10-30","10:3600","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",10,"Daylight","70-79"
1190209813,"Driver/Rider","Male",33,1,"Powered 2 Wheeler","Slight",2,"2019-10-04","15:2000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","October","Friday",15,"Daylight","30-39"
1190193887,"Driver/Rider","Female",61,2,"Car","Serious",2,"2019-07-16","11:3600","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","July","Tuesday",11,"Daylight","60-69"
1190158536,"Driver/Rider","Male",29,1,"Car","Serious",1,"2019-01-20","14:2100","BOR","Single CWY",30,"Other","Fine","Road-Dry","January","Sunday",14,"Daylight","20-29"
1190187900,"Driver/Rider","Female",31,1,"Powered 2 Wheeler","Slight",2,"2019-06-18","07:5500","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","June","Tuesday",7,"Daylight","30-39"
1190182680,"Driver/Rider","Male",55,1,"Powered 2 Wheeler","Slight",2,"2019-05-23","09:4500","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Thursday",9,"Daylight","50-59"
1190181516,"Pedestrian","Female",33,1,"Pedestrian","Slight",1,"2019-05-17","17:4500","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Friday",17,"Daylight","30-39"
1190172923,"Driver/Rider","Female",47,1,"Pedal Cycle","Slight",2,"2019-04-02","18:2000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Tuesday",18,"Dark","40-49"
1190227605,"Driver/Rider","Male",45,1,"Car","Slight",1,"2019-12-29","04:1500","BOR","Single CWY",20,"Other","Fine","Road-Dry","December","Sunday",4,"Dark","40-49"
1190225883,"Driver/Rider","Male",18,1,"Powered 2 Wheeler","Slight",1,"2019-12-18","18:3200","TLRN","Dual CWY",50,"No JUN in 20M","Raining","Road-Wet","December","Wednesday",18,"Dark","10-19"
1190194881,"Pedestrian","Male",31,5,"Pedestrian","Serious",1,"2019-07-20","21:2900","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Saturday",21,"Dark","30-39"
1190222661,"Driver/Rider","Male",29,1,"Pedal Cycle","Slight",2,"2019-12-04","11:4000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","December","Wednesday",11,"Daylight","20-29"
1190210552,"Driver/Rider","Male",29,1,"Car","Slight",2,"2019-10-07","06:0000","TLRN","Single CWY",30,"Roundabout","Fine","Road-Dry","October","Monday",6,"Daylight","20-29"
1190165545,"Driver/Rider","Male",25,1,"Powered 2 Wheeler","Slight",2,"2019-02-25","14:4400","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Monday",14,"Daylight","20-29"
1190205793,"Driver/Rider","Female",42,1,"Pedal Cycle","Slight",2,"2019-09-16","20:0500","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Monday",20,"Dark","40-49"
1190210440,"Pedestrian","Female",90,1,"Pedestrian","Serious",1,"2019-10-07","22:0000","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Wet","October","Monday",22,"Dark","90-99"
1190219437,"Driver/Rider","Male",34,1,"Pedal Cycle","Serious",2,"2019-11-19","19:4500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Tuesday",19,"Dark","30-39"
1190209016,"Pedestrian","Male",7,1,"Pedestrian","Slight",1,"2019-10-02","08:4700","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","October","Wednesday",8,"Daylight","0-9"
1190206572,"Driver/Rider","Female",38,1,"Car","Slight",2,"2019-09-19","14:3000","TLRN","Single CWY",40,"T/STAG JUN","Fine","Road-Dry","September","Thursday",14,"Daylight","30-39"
1190168172,"Pedestrian","Male",13,1,"Pedestrian","Slight",1,"2019-03-10","13:0600","BOR","Dual CWY",30,"No JUN in 20M","Other","Road-Dry","March","Sunday",13,"Daylight","10-19"
1190158505,"Driver/Rider","Male",72,1,"Pedal Cycle","Slight",2,"2019-01-20","15:4500","BOR","Dual CWY",20,"Other","Fine","Road-Dry","January","Sunday",15,"Daylight","70-79"
1190199825,"Driver/Rider","Female",22,2,"Powered 2 Wheeler","Slight",1,"2019-08-16","07:5000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","August","Friday",7,"Daylight","20-29"
1190222816,"Driver/Rider","Male",49,1,"Taxi","Slight",4,"2019-12-04","19:5100","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","December","Wednesday",19,"Dark","40-49"
1190190498,"Passenger","Female",34,3,"Car","Serious",2,"2019-06-30","05:1300","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Sunday",5,"Daylight","30-39"
1190211680,"Pedestrian","Male",72,1,"Pedestrian","Serious",1,"2019-10-14","18:4000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","October","Monday",18,"Dark","70-79"
1190156583,"Pedestrian","Male",66,1,"Pedestrian","Slight",1,"2019-01-09","18:2000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","January","Wednesday",18,"Dark","60-69"
1190179781,"Driver/Rider","Male",50,1,"Goods Vehicle","Slight",2,"2019-05-08","02:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","May","Wednesday",2,"Dark","50-59"
1190218703,"Passenger","Male",20,3,"Car","Serious",1,"2019-11-15","20:5000","BOR","Single CWY",20,"No JUN in 20M","Other","Road-Wet","November","Friday",20,"Dark","20-29"
1190164607,"Pedestrian","Male",57,1,"Pedestrian","Slight",1,"2019-02-20","16:4000","TLRN","Dual CWY",30,"Crossroads","Fine","Road-Dry","February","Wednesday",16,"Daylight","50-59"
1190171968,"Driver/Rider","Female",35,2,"Car","Slight",2,"2019-03-29","08:2000","BOR","Unknown",20,"T/STAG JUN","Fine","Road-Dry","March","Friday",8,"Daylight","30-39"
1190190865,"Driver/Rider","Male",47,3,"Other Vehicle","Slight",4,"2019-07-01","21:0000","TLRN","Dual CWY",30,"T/STAG JUN","Other","Road-Dry","July","Monday",21,"Daylight","40-49"
48190820889,"Passenger","Male",75,1,"Bus or Coach","Slight",1,"2019-01-22","08:4700","BOR","Dual CWY",20,"Other","Fine","Road-Dry","January","Tuesday",8,"Daylight","70-79"
1190185013,"Driver/Rider","Male",30,1,"Pedal Cycle","Slight",2,"2019-05-24","20:0000","TLRN","Single CWY",20,"Other","Fine","Road-Dry","May","Friday",20,"Dark","30-39"
1190180391,"Driver/Rider","Female",26,1,"Pedal Cycle","Serious",2,"2019-05-12","13:1500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Sunday",13,"Daylight","20-29"
1190186828,"Driver/Rider","Male",34,1,"Car","Slight",2,"2019-06-07","08:2000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Friday",8,"Daylight","30-39"
1190156624,"Pedestrian","Male",29,2,"Pedestrian","Serious",2,"2019-01-09","21:4700","BOR","Dual CWY",30,"Other","Fine","Road-Dry","January","Wednesday",21,"Dark","20-29"
1190206027,"Driver/Rider","Male",33,1,"Pedal Cycle","Slight",3,"2019-09-18","07:5200","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Wednesday",7,"Daylight","30-39"
1190223425,"Driver/Rider","Female",22,2,"Car","Slight",2,"2019-12-07","14:5400","TLRN","Single CWY",30,"Roundabout","Fine","Road-Dry","December","Saturday",14,"Daylight","20-29"
1190192507,"Driver/Rider","Male",32,2,"Car","Slight",2,"2019-07-08","19:4000","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","July","Monday",19,"Daylight","30-39"
1190191908,"Driver/Rider","Male",27,1,"Car","Slight",2,"2019-07-06","15:3000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","July","Saturday",15,"Daylight","20-29"
1190215327,"Driver/Rider","Male",49,1,"Pedal Cycle","Serious",2,"2019-10-30","18:1500","TLRN","Single CWY",30,"Other","Fine","Road-Dry","October","Wednesday",18,"Dark","40-49"
1190181741,"Driver/Rider","Male",37,3,"Car","Slight",2,"2019-05-18","21:1500","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","May","Saturday",21,"Dark","30-39"
1190209944,"Passenger","Female",6,5,"Car","Slight",2,"2019-10-06","14:4500","BOR","Single CWY",40,"No JUN in 20M","Fine","Road-Dry","October","Sunday",14,"Daylight","0-9"
1190193175,"Driver/Rider","Male",58,1,"Powered 2 Wheeler","Slight",2,"2019-07-12","16:5000","BOR","Single CWY",20,"Roundabout","Fine","Road-Dry","July","Friday",16,"Daylight","50-59"
1190166184,"Driver/Rider","Male",25,1,"Car","Slight",2,"2019-02-28","12:4200","TLRN","Single CWY",20,"T/STAG JUN","Raining","Road-Wet","February","Thursday",12,"Daylight","20-29"
1190197779,"Driver/Rider","Male",18,1,"Powered 2 Wheeler","Serious",2,"2019-08-04","19:0000","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Sunday",19,"Daylight","10-19"
1190165268,"Passenger","Female",32,3,"Car","Serious",2,"2019-02-24","07:3000","TLRN","Slip RD",40,"T/STAG JUN","Fine","Road-Dry","February","Sunday",7,"Daylight","30-39"
1190225093,"Passenger","Female",18,1,"Car","Serious",2,"2019-12-14","23:2300","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","December","Saturday",23,"Dark","10-19"
1190206190,"Pedestrian","Male",10,1,"Pedestrian","Slight",1,"2019-09-18","18:2500","BOR","Single CWY",20,"Other","Fine","Road-Dry","September","Wednesday",18,"Daylight","10-19"
1190197610,"Driver/Rider","Male",16,1,"Pedal Cycle","Slight",2,"2019-08-03","19:4000","BOR","One-way ST",40,"T/STAG JUN","Fine","Road-Dry","August","Saturday",19,"Daylight","10-19"
1190164201,"Pedestrian","Male",26,1,"Pedestrian","Slight",1,"2019-02-18","06:3000","BOR","Single CWY",30,"Other","Raining","Road-Wet","February","Monday",6,"Dark","20-29"
1190201189,"Passenger","Female",27,2,"Bus or Coach","Slight",1,"2019-08-23","17:5600","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Friday",17,"Daylight","20-29"
1190166046,"Driver/Rider","Male",51,1,"Other Vehicle","Serious",2,"2019-02-27","05:2000","TLRN","Single CWY",20,"Roundabout","Fine","Road-Dry","February","Wednesday",5,"Daylight","50-59"
1190199279,"Driver/Rider","Male",27,1,"Car","Slight",1,"2019-08-10","02:0000","BOR","Single CWY",30,"Other","Other","Road-Dry","August","Saturday",2,"Daylight","20-29"
1190164122,"Passenger","Female",39,1,"Bus or Coach","Serious",1,"2019-01-21","18:2000","TLRN","Single CWY",30,"Other","Fine","Road-Dry","January","Monday",18,"Dark","30-39"
1190172234,"Passenger","Female",23,2,"Car","Slight",2,"2019-03-30","14:3600","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Saturday",14,"Daylight","20-29"
1190193440,"Driver/Rider","Male",46,2,"Car","Slight",2,"2019-07-14","00:4500","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","July","Sunday",0,"Dark","40-49"
1190167073,"Passenger","Female",72,1,"Bus or Coach","Slight",1,"2019-03-05","11:5000","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","March","Tuesday",11,"Daylight","70-79"
1190203328,"Driver/Rider","Male",36,1,"Powered 2 Wheeler","Serious",3,"2019-09-04","15:3000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Wednesday",15,"Daylight","30-39"
1190221666,"Driver/Rider","Male",30,1,"Pedal Cycle","Slight",2,"2019-11-29","06:4700","BOR","Single CWY",20,"Crossroads","Other","Road-Wet","November","Friday",6,"Dark","30-39"
1190191937,"Pedestrian","Female",81,1,"Pedestrian","Serious",1,"2019-07-06","12:3600","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Saturday",12,"Daylight","80-89"
1190162466,"Driver/Rider","Male",52,7,"Taxi","Serious",3,"2019-02-10","05:4400","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","February","Sunday",5,"Daylight","50-59"
1190181056,"Driver/Rider","Female",23,1,"Car","Slight",2,"2019-05-14","16:2000","TLRN","Single CWY",40,"No JUN in 20M","Fine","Road-Dry","May","Tuesday",16,"Daylight","20-29"
1190182495,"Driver/Rider","Male",36,2,"Car","Slight",1,"2019-05-22","10:4400","TLRN","Roundabout",30,"No JUN in 20M","Fine","Road-Dry","May","Wednesday",10,"Daylight","30-39"
1190227503,"Driver/Rider","Male",52,1,"Powered 2 Wheeler","Serious",2,"2019-12-28","05:1000","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Dry","December","Saturday",5,"Dark","50-59"
1190191509,"Driver/Rider","Male",60,1,"Powered 2 Wheeler","Serious",2,"2019-07-04","16:2000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","July","Thursday",16,"Daylight","60-69"
1190191995,"Passenger","Male",4,3,"Taxi","Slight",2,"2019-07-07","04:3500","BOR","Roundabout",30,"Roundabout","Raining","Road-Wet","July","Sunday",4,"Dark","0-9"
1190175245,"Driver/Rider","Male",55,1,"Goods Vehicle","Slight",2,"2019-04-15","08:5500","TLRN","Dual CWY",50,"T/STAG JUN","Fine","Road-Dry","April","Monday",8,"Daylight","50-59"
1190202981,"Driver/Rider","Male",23,1,"Powered 2 Wheeler","Serious",2,"2019-09-03","02:2100","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Tuesday",2,"Dark","20-29"
1190230230,"Driver/Rider","Male",43,2,"Powered 2 Wheeler","Serious",1,"2019-12-24","12:3200","BOR","Unknown",20,"Other","Fine","Road-Dry","December","Tuesday",12,"Daylight","40-49"
1190188418,"Driver/Rider","Male",47,1,"Powered 2 Wheeler","Serious",2,"2019-06-20","08:3500","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","June","Thursday",8,"Daylight","40-49"
1190180397,"Driver/Rider","Male",45,1,"Powered 2 Wheeler","Serious",3,"2019-05-12","12:1200","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Sunday",12,"Daylight","40-49"
1190168603,"Passenger","Female",4,2,"Car","Slight",2,"2019-03-12","12:3000","BOR","Roundabout",30,"Roundabout","Other","Road-Wet","March","Tuesday",12,"Daylight","0-9"
1190220436,"Driver/Rider","Male",46,2,"Other Vehicle","Serious",2,"2019-11-23","02:4800","BOR","One-way ST",30,"Crossroads","Raining","Road-Wet","November","Saturday",2,"Dark","40-49"
1190192160,"Driver/Rider","Male",18,1,"Car","Serious",1,"2019-07-07","21:5700","BOR","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","July","Sunday",21,"Dark","10-19"
1190190660,"Pedestrian","Male",40,1,"Pedestrian","Serious",1,"2019-06-30","22:3500","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Sunday",22,"Dark","40-49"
1190182787,"Pedestrian","Female",81,1,"Pedestrian","Serious",1,"2019-05-23","16:4000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Thursday",16,"Daylight","80-89"
